system:index,NDVI,year,.geo
14_14,-851.7287,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
14_15,-851.4208,1999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
15_0,-822.3573,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
15_1,-835.34424,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
15_2,-861.56525,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
15_3,-836.79803,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
15_4,-827.704,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
15_5,-841.09204,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
15_6,-854.0198,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
15_7,-860.5591,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
15_8,-822.1585,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
15_9,-854.93536,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
15_10,-860.6061,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
15_11,-845.21387,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
15_12,-780.30304,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
15_13,-845.8404,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
15_14,-858.46155,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
15_15,-804.8616,2000,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
16_0,-843.4783,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
16_1,-781.83295,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
16_2,-851.1149,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
16_3,-859.0878,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
16_4,-837.52576,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
16_5,-862.57764,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
16_6,-875.0,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
16_7,-863.85626,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
16_8,-814.1177,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
16_9,-865.8495,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
16_10,-824.8915,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
16_11,-824.8915,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
16_12,-795.9484,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
16_13,-867.74084,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
16_14,-839.3188,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
16_15,-818.76105,2001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
17_0,-841.42395,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
17_1,-851.07153,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
17_2,-831.8528,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
17_3,-881.23816,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
17_4,-829.802,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
17_5,-859.73315,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
17_6,-855.39844,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
17_7,-858.61743,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
17_8,-801.80804,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
17_9,-877.8878,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
17_10,-857.33514,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
17_11,-844.51324,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
17_12,-800.9788,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
17_13,-823.29315,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
17_14,-883.81744,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
17_15,-860.7467,2002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
18_0,-836.23334,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
18_1,-772.0531,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
18_2,-851.6934,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
18_3,-864.20166,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
18_4,-850.4464,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
18_5,-865.7611,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
18_6,-860.99585,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
18_7,-852.9903,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
18_8,-787.5895,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
18_9,-864.991,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
18_10,-846.9463,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
18_11,-831.51984,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
18_12,-804.7067,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
18_13,-842.8291,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
18_14,-887.9278,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
18_15,-846.7433,2003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
19_0,-858.19794,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
19_1,-803.0303,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
19_2,-827.38446,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
19_3,-819.6568,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
19_4,-783.7079,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
19_5,-786.8512,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
19_6,-808.6362,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
19_7,-809.1779,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
19_8,-774.85675,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
19_9,-810.1062,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
19_10,-859.375,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
19_11,-790.4211,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
19_12,-836.06555,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
19_13,-870.61993,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
19_14,-833.71375,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
19_15,-809.1779,2004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
20_0,-861.0526,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
20_1,-842.01074,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
20_2,-862.0257,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
20_3,-887.47614,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
20_4,-821.3009,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
20_5,-858.97437,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
20_6,-855.92664,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
20_7,-860.0509,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
20_8,-842.1818,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
20_9,-810.72974,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
20_10,-833.83185,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
20_11,-843.252,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
20_12,-837.20123,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
20_13,-825.75275,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
20_14,-890.1399,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
20_15,-817.832,2005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
21_0,-823.08453,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
21_1,-837.9299,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
21_2,-849.64624,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
21_3,-836.6727,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
21_4,-811.8223,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
21_5,-854.7899,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
21_6,-850.83044,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
21_7,-833.02295,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
21_8,-816.5075,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
21_9,-835.4271,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
21_10,-869.4864,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
21_11,-827.17633,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
21_12,-831.2399,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
21_13,-822.0238,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
21_14,-805.27515,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
21_15,-833.02295,2006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
22_0,-807.159,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
22_1,-856.723,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
22_2,-814.05475,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
22_3,-834.2644,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
22_4,-777.5571,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
22_5,-812.54407,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
22_6,-811.58057,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
22_7,-834.8339,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
22_8,-822.74945,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
22_9,-812.4016,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
22_10,-810.1306,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
22_11,-826.5971,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
22_12,-826.6536,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
22_13,-778.44135,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
22_14,-834.8852,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
22_15,-830.8426,2007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
23_0,-817.8682,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
23_1,-829.951,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
23_2,-809.7983,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
23_3,-834.7365,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
23_4,-868.75,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
23_5,-833.6918,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
23_6,-807.45544,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
23_7,-804.9902,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
23_8,-822.521,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
23_9,-831.256,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
23_10,-884.4862,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
23_11,-814.375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
23_12,-805.6467,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
23_13,-860.3352,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
23_14,-858.3589,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
23_15,-809.7983,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
24_0,-846.79877,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
24_1,-816.8638,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
24_2,-865.52216,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
24_3,-863.9594,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
24_4,-822.4852,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
24_5,-825.00885,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
24_6,-865.86584,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
24_7,-877.7703,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
24_8,-794.1503,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
24_9,-843.36066,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
24_10,-871.512,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
24_11,-865.86584,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
24_12,-826.77167,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
24_13,-850.8498,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
24_14,-837.4534,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
24_15,-845.614,2009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
25_0,-858.47174,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
25_1,-856.3722,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
25_2,-852.08594,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
25_3,-872.6156,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
25_4,-862.4302,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
25_5,-847.2571,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
25_6,-854.6475,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
25_7,-866.332,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
25_8,-813.3431,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
25_9,-856.3722,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
25_10,-874.2018,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
25_11,-862.5363,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
25_12,-832.79974,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
25_13,-857.44617,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
25_14,-876.7617,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
25_15,-850.0,2010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
26_0,-799.23517,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
26_1,-807.7298,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
26_2,-790.8768,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
26_3,-812.59894,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
26_4,-772.5364,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
26_5,-805.7293,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
26_6,-777.1226,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
26_7,-816.88464,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
26_8,-747.8176,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
26_9,-799.8087,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
26_10,-774.32837,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
26_11,-794.19037,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
26_12,-737.14655,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
26_13,-753.44104,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
26_14,-793.0618,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
26_15,-782.0146,2011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
27_0,-838.3275,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
27_1,-849.31506,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
27_2,-838.27844,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
27_3,-889.313,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
27_4,-840.6951,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
27_5,-834.0027,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
27_6,-842.3395,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
27_7,-876.3354,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
27_8,-849.31506,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
27_9,-838.27844,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
27_10,-840.3605,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
27_11,-866.7979,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
27_12,-861.1016,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
27_13,-831.88403,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.464487640499553]}"
27_14,-861.1016,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.464487640499553]}"
27_15,-883.1038,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.464487640499553]}"
28_0,-844.25696,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4652961242552602]}"
28_1,-849.67786,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4652961242552602]}"
28_2,-853.3494,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4652961242552602]}"
28_3,-876.69464,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4652961242552602]}"
28_4,-836.3206,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4650266296700245]}"
28_5,-858.92114,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4650266296700245]}"
28_6,-868.90247,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4650266296700245]}"
28_7,-873.8247,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4650266296700245]}"
28_8,-827.82367,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.4647571350847888]}"
28_9,-849.0214,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318339,-3.4647571350847888]}"
28_10,-869.9525,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216463178598154,-3.4647571350847888]}"
28_11,-871.08545,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216193684012914,-3.4647571350847888]}"
28_12,-830.9475,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21700216776862,-3.464487640499553]}"
