system:index,NDVI,year,.geo
0_26,0.24253506135402464,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69174184796442,21.317641567614587]}"
0_27,0.2824332733992192,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69203110232809,21.31764037769937]}"
0_28,0.27916548563981713,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6923203566717,21.317639187286776]}"
0_29,0.2667779995469681,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69260961099525,21.317637996376813]}"
0_30,0.2252463981217085,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69116460774225,21.317914985418252]}"
0_31,0.26027094893665637,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69145386267682,21.317913796481232]}"
0_32,0.21077672666497,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69174311759133,21.317912607046832]}"
0_33,0.24029026164527956,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6920323724858,21.317911417115045]}"
0_34,0.2395477463132593,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6923216273602,21.31791022668588]}"
0_35,0.24159030661581915,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69261088221454,21.317909035759328]}"
0_36,0.23390715671619228,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69116587632762,21.318186024874812]}"
0_37,0.29369090664858033,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69145513179296,21.31818483592124]}"
0_38,0.22071457807490819,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6917443872383,21.318183646470274]}"
0_39,0.2519092120224834,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69203364266357,21.31818245652192]}"
0_40,0.24900951569759344,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69232289806877,21.318181266076177]}"
0_41,0.24161615525716307,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69261215345392,21.318180075133043]}"
0_42,0.24070204127589834,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69116714493299,21.31845706432258]}"
0_43,0.3640537860854721,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69145640092917,21.318455875352452]}"
0_44,0.3291023586365237,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69174565690531,21.318454685884927]}"
0_45,0.28699107475202656,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6920349128614,21.31845349592]}"
0_46,0.2479578966067655,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69232416879741,21.31845230545768]}"
0_47,0.2676126759395151,1986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69261342471337,21.31845111449796]}"
1_0,0.19016304309409346,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69115826511599,21.31655978800341]}"
1_1,0.2305160318164293,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69144751739664,21.31655859914917]}"
1_2,0.23620162787833907,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69173676965727,21.31655740979759]}"
1_3,0.22630782954306858,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69202602189783,21.31655621994865]}"
1_4,0.23205750763365282,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69231527411836,21.31655502960237]}"
1_5,0.20482200268878015,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6926045263188,21.316553838758736]}"
1_6,0.2086185577783315,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69115953360117,21.316830827503978]}"
1_7,0.2126362216653842,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6914487864126,21.316829638633187]}"
1_8,0.23464039205336706,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69173803920398,21.316828449265035]}"
1_9,0.23765890315750818,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69202729197532,21.31682725939953]}"
1_10,0.21354105692866118,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6923165447266,21.316826069036672]}"
1_11,0.18323089511952229,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6926057974578,21.316824878176455]}"
1_12,0.20505624158592337,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69116080210638,21.317101866995745]}"
1_13,0.19860282380114921,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6914500554486,21.3171006781084]}"
1_14,0.22663468896830508,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69173930877074,21.317099488723684]}"
1_15,0.24351743854231903,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69202856207285,21.31709829884161]}"
1_16,0.2323320169688267,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6923178153549,21.31709710846217]}"
1_17,0.19808522586650804,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69260706861688,21.31709591758537]}"
1_18,0.1826776778800736,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69116207063163,21.317372906478713]}"
1_19,0.20359886782387462,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69145132450461,21.317371717574808]}"
1_20,0.2080903446588541,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69174057835755,21.31737052817353]}"
1_21,0.20732132631208636,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69202983219044,21.317369338274887]}"
1_22,0.210867282685954,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69231908600327,21.317368147878874]}"
1_23,0.21545949646766838,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69260833979602,21.31736695698549]}"
1_24,0.20537517909954506,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69116333917692,21.31764394595288]}"
1_25,0.21395692613949502,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69145259358069,21.31764275703242]}"
1_26,0.19375358126589903,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69174184796442,21.317641567614587]}"
1_27,0.1976895598421983,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69203110232809,21.31764037769937]}"
1_28,0.21363955439074675,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6923203566717,21.317639187286776]}"
1_29,0.21086792975773072,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69260961099525,21.317637996376813]}"
1_30,0.20280458806818938,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69116460774225,21.317914985418252]}"
1_31,0.2309951117867252,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69145386267682,21.317913796481232]}"
1_32,0.2041123491578012,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69174311759133,21.317912607046832]}"
1_33,0.19534885701584506,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6920323724858,21.317911417115045]}"
1_34,0.20968773838192012,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6923216273602,21.31791022668588]}"
1_35,0.19732283352917268,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69261088221454,21.317909035759328]}"
1_36,0.20610221773274076,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69116587632762,21.318186024874812]}"
1_37,0.24564859966309263,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69145513179296,21.31818483592124]}"
1_38,0.22288117236378854,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6917443872383,21.318183646470274]}"
1_39,0.2013532772298818,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69203364266357,21.31818245652192]}"
1_40,0.22088197064281767,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69232289806877,21.318181266076177]}"
1_41,0.214833071734992,1987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69261215345392,21.318180075133043]}"
